batch,model,condition,task,scored,reward,error_type,source
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/nextjs-performance,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/nextjs-performance__yhrPbcv/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/batched-eval-parity,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/batched-eval-parity__TvDFyVa/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/live-database-cutover,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/live-database-cutover__32QKxeG/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/foodstuff-beta-activity,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/foodstuff-beta-activity__54sPQcV/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/mvcc-lsm-compaction,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/mvcc-lsm-compaction__w6QAXN6/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/embedding-drift-monitor,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/embedding-drift-monitor__9pGSGbK/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/payments-pipeline-fix,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/payments-pipeline-fix__u9ZEcTm/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/lake-temp-glm,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/lake-temp-glm__QFbytKi/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/mp-checkpoint-consolidation,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/mp-checkpoint-consolidation__SVdWniY/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/html-js-filter,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/html-js-filter__zhzbxwY/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/wdm-design,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/wdm-design__VvgPR3a/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/fin-saccr-rwa,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/fin-saccr-rwa__HtkoqHX/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/interleaved-vigenere,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/interleaved-vigenere__aXyo584/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/coq-block-bound,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/coq-block-bound__HtT4FYV/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/wal-recovery-ordering,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/wal-recovery-ordering__EUAugsF/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/ks-solver-cpp,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/ks-solver-cpp__uy268mb/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/shadow-relay,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/shadow-relay__dgu2u4S/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/vllm-deepseek-streaming,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/vllm-deepseek-streaming__oMr8xsW/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/freecad-impeller,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/freecad-impeller__gnTfERL/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/coq-block-bound,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/coq-block-bound__8USNnQQ/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/cargo-flight-dispatch,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/cargo-flight-dispatch__S3zM6s8/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,baseline,terminal-bench/html-js-filter,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/html-js-filter__S75bLjV/result.json
rick-saber-terminal-formal-glm-20260910-r2,ZhipuAI/GLM-4.7-Flash,skills,terminal-bench/sound-change-cascade,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-glm-20260910-r2/sound-change-cascade__JgvoSz6/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/coq-block-bound,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/coq-block-bound__kV3EFfz/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/wdm-design,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/wdm-design__XRyRySg/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/foodstuff-beta-activity,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/foodstuff-beta-activity__wHguyPz/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/freight-dispatch-shift,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/freight-dispatch-shift__6sLm3id/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/ks-solver-cpp,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/ks-solver-cpp__oHZUrue/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/wal-recovery-ordering,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/wal-recovery-ordering__ZfWtC2q/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/layout-config-recreation2,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/layout-config-recreation2__GiANMBq/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/freecad-spring-clip,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/freecad-spring-clip__otA6JYB/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/takens-embedding-lean,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/takens-embedding-lean__LgP9Y89/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/lake-temp-glm,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/lake-temp-glm__gqtCi2t/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/vba-userform-port,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/vba-userform-port__kwLCy3J/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/photonic-waveguide-routing,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/photonic-waveguide-routing__AcP3mEq/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/shadow-relay,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/shadow-relay__NPT6Vfv/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/ks-solver-cpp,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/ks-solver-cpp__a7JNtcq/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/gsea-proteomics,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/gsea-proteomics__S8YxEuX/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/wdm-design,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/wdm-design__SDiNzT9/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/payments-pipeline-fix,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/payments-pipeline-fix__SNTASPq/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/interleaved-vigenere,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/interleaved-vigenere__m7aJ2Xe/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/payments-pipeline-fix,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/payments-pipeline-fix__uuDYmai/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/vba-userform-port,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/vba-userform-port__5xJWTDh/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/cargo-flight-dispatch,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/cargo-flight-dispatch__FuHsjox/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/react-lead-form,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/react-lead-form__JGCPSpK/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/layout-config-recreation2,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/layout-config-recreation2__gMYYqir/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/mvcc-lsm-compaction,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/mvcc-lsm-compaction__hbPhXLH/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/wal-recovery-ordering,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/wal-recovery-ordering__EdAgxmB/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/vllm-deepseek-streaming,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/vllm-deepseek-streaming__rM7rMCP/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/shadow-relay,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/shadow-relay__JayiqHS/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/atrx-vep-crispr,False,,CancelledError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/atrx-vep-crispr__MWWTZHh/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/cumulative-layout-shift,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/cumulative-layout-shift__YUivQCG/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/session-window-debug,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/session-window-debug__TzDeXWC/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/session-window-debug,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/session-window-debug__ZTPBu5G/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/ctr-optimization,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/ctr-optimization__4BvACeY/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/fin-saccr-rwa,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/fin-saccr-rwa__jiDt6V7/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/react-lead-form,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/react-lead-form__8RtFry2/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/gsea-proteomics,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/gsea-proteomics__Eeu4wSK/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/biped-contact-dynamics,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/biped-contact-dynamics__patAyvn/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/batched-eval-parity,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/batched-eval-parity__93KVNFi/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/freecad-spring-clip,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/freecad-spring-clip__Ckq5y8o/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/ctr-optimization,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/ctr-optimization__UqGNuZx/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/embedding-drift-monitor,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/embedding-drift-monitor__WM6Ueuu/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/ontology-kg-querying,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/ontology-kg-querying__oRC5r8X/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/nextjs-performance,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/nextjs-performance__s62TSDY/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/mp-checkpoint-consolidation,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/mp-checkpoint-consolidation__NgTvcND/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/fin-saccr-rwa,True,0.0,,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/fin-saccr-rwa__utLe2Df/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/sound-change-cascade,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/sound-change-cascade__zc7FrLT/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/vpp-loss-divergence,False,,CalledProcessError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/vpp-loss-divergence__3JUZbtG/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,skills,terminal-bench/layout-config-recreation,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/layout-config-recreation__CEQq56Q/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/atrx-vep-crispr,False,,CancelledError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/atrx-vep-crispr__XgKj6zq/result.json
rick-saber-terminal-formal-gptoss-20260910-r2,OpenAI-Mirror/gpt-oss-120b,baseline,terminal-bench/html-js-filter,False,,RuntimeError,/srv/benchmark/skills/results/terminal-bench/rick-saber-terminal-formal-gptoss-20260910-r2/html-js-filter__6PdyyiS/result.json
